author_name,university_name,homepage,source_file
Sampalli Srinivas,Dalhousie University,https://web.cs.dal.ca/~srini,csrankings-s.csv
Sampath Kannan,University of Pennsylvania,https://www.cis.upenn.edu/~kannan,csrankings-s.csv
Sampsa Hyysalo,Aalto University,https://inuse.fi/people/sampsa-hyysalo,csrankings-s.csv
Sampsa Pursiainen,Tampere University,https://www.tuni.fi/en/sampsa-pursiainen,csrankings-s.csv
Samrat Mondal,IIT Patna,https://iitp.ac.in/index.php/departments/engineering/computer-science-a-engineering/people/faculty/dr-samrat-mondal.html,csrankings-s.csv
Samson Abramsky,University College London,https://www.cs.ox.ac.uk/samson.abramsky,csrankings-s.csv
Samson Zhou,Texas A&M University,https://samsonzhou.github.io,csrankings-s.csv
Samuel B. Hopkins 0001,Massachusetts Institute of Technology,https://www.samuelbhopkins.com,csrankings-s.csv
Samuel Carton,University of New Hampshire,https://shcarton.github.io,csrankings-s.csv
Samuel Dov Gordon,George Mason University,http://cs.gmu.edu/~gordon,csrankings-s.csv
Samuel Fiorini,Université libre de Bruxelles,http://homepages.ulb.ac.be/~sfiorini,csrankings-s.csv
Samuel Hopkins 0001,Massachusetts Institute of Technology,https://www.samuelbhopkins.com,csrankings-s.csv
Samuel Horváth,MBZUAI,https://mbzuai.ac.ae/study/faculty/samuel-horvath,csrankings-s.csv
Samuel Hym,CRIStAL,https://www.cristal.univ-lille.fr/profil/hym,csrankings-s.csv
Samuel J. Lomonaco,Univ. of Maryland - Baltimore County,http://www.csee.umbc.edu/~lomonaco,csrankings-s.csv
Samuel J. Lomonaco Jr.,Univ. of Maryland - Baltimore County,http://www.csee.umbc.edu/~lomonaco,csrankings-s.csv
Samuel Kadoury,Polytechnique Montreal,https://www.polymtl.ca/expertises/en/kadoury-samuel,csrankings-s.csv
Samuel Kaski,Aalto University,https://users.ics.aalto.fi/sami,csrankings-s.csv
Samuel Kounev,University of Würzburg,https://se.informatik.uni-wuerzburg.de/software-engineering-group/staff/samuel-kounev,csrankings-s.csv
Samuel L. Braunstein,University of York,https://www-users.cs.york.ac.uk/~schmuel,csrankings-s.csv
Samuel Madden 0001,Massachusetts Institute of Technology,http://db.csail.mit.edu/madden,csrankings-s.csv
Samuel N. Kamin,Univ. of Illinois at Urbana-Champaign,http://loome.cs.uiuc.edu/kamin,csrankings-s.csv
Samuel R. Buss,Univ. of California - San Diego,http://www.math.ucsd.edu/~sbuss,csrankings-s.csv
Samuel R. Madden,Massachusetts Institute of Technology,http://db.csail.mit.edu/madden,csrankings-s.csv
Samuel S. Wagstaff Jr.,Purdue University,https://www.cs.purdue.edu/people/ssw,csrankings-s.csv
Samuel T. King,Univ. of California - Davis,https://bob.cs.ucdavis.edu,csrankings-s.csv
Samuel Talmadge King,Univ. of California - Davis,https://bob.cs.ucdavis.edu,csrankings-s.csv
Samuel Z. Guyer,Tufts University,http://www.cs.tufts.edu/~sguyer,csrankings-s.csv
Samy Meftali,CRIStAL,https://www.cristal.univ-lille.fr/profil/meftali,csrankings-s.csv
Sana Belguith,University of Bristol,https://research-information.bris.ac.uk/en/persons/sana-belguith,csrankings-s.csv
Sanaa Abdullah M. Sharaf,King Abdulaziz University,http://www.kau.edu.sa/Contacts.aspx?Site_ID=0&Lng=EN&Ch=47&ctl00_ContentPlaceHolder1_RadGrid1ChangePage=22_50,csrankings-s.csv
Sanaa Sharafeddine,Lebanese American University,http://sas.lau.edu.lb/csm/people/sanaa-sharafeddine.php,csrankings-s.csv
Sanasam Ranbir Singh,IIT Guwahati,https://www.iitg.ernet.in/ranbir,csrankings-s.csv
Sanaz Mostaghim,University of Magdeburg,http://ci.ovgu.de,csrankings-s.csv
Sanchari Das,University of Denver,https://ritchieschool.du.edu/about/people/sanchari-das,csrankings-s.csv
Sanchuan Chen,Auburn University,https://schuan.github.io,csrankings-s.csv
Sanda M. Harabagiu,University of Texas at Dallas,http://www.utdallas.edu/~sanda,csrankings-s.csv
Sandareka Wickramanayake,University of Moratuwa,https://sandareka.github.io,csrankings-s.csv
Sandeep Chandran,IIT Palakkad,https://www.iitpkd.ac.in/people/sandeepchandran,csrankings-s.csv
Sandeep Juneja,Tata Inst. of Fundamental Research,http://www.tcs.tifr.res.in/~sandeepj,csrankings-s.csv
Sandeep K. Juneja,Tata Inst. of Fundamental Research,http://www.tcs.tifr.res.in/~sandeepj,csrankings-s.csv
Sandeep K. S. Gupta,Arizona State University,https://cidse.engineering.asu.edu/directory/gupta-sandeep,csrankings-s.csv
Sandeep K. Shukla,IIT Kanpur,http://www.cse.iitk.ac.in/users/sandeeps,csrankings-s.csv
Sandeep Kaur Kuttal,North Carolina State University,https://www.csc.ncsu.edu/people/skuttal,csrankings-s.csv
Sandeep Kulkarni,Michigan State University,http://www.cse.msu.edu/~sandeep,csrankings-s.csv
Sandeep Kumar 0002,IIT Delhi,https://sites.google.com/view/sandeepkr/home,csrankings-s.csv
Sandeep Kumar Shukla,IIT Kanpur,http://www.cse.iitk.ac.in/users/sandeeps,csrankings-s.csv
Sandeep Manjanna,Plaksha University,https://plaksha.edu.in/faculty-details/dr-sandeep-manjanna,csrankings-s.csv
Sandeep Neema,Vanderbilt University,https://engineering.vanderbilt.edu/bio/?pid=sandeep-neema,csrankings-s.csv
Sandeep Sen,IIT Delhi,http://www.cse.iitd.ac.in/~ssen,csrankings-s.csv
Sandeep Silwal,University of Wisconsin - Madison,https://sandeepsilwal.com,csrankings-s.csv
Sander Bakkes,Utrecht University,http://sander.landofsand.com,csrankings-s.csv
Sander C. J. Bakkes,Utrecht University,http://sander.landofsand.com,csrankings-s.csv
Sander J. J. Leemans,RWTH Aachen University,https://leemans.ch/Sander,csrankings-s.csv
Sander M. Bohte,CWI,http://homepages.cwi.nl/~sbohte,csrankings-s.csv
Sander M. Bohté,CWI,http://homepages.cwi.nl/~sbohte,csrankings-s.csv
Sandhya Dwarkadas,University of Virginia,https://engineering.virginia.edu/faculty/sandhya-dwarkadas,csrankings-s.csv
Sandhya Saisubramanian,Oregon State University,https://www.sandhyasai.com,csrankings-s.csv
Sandip Chakraborty 0001,IIT Kharagpur,http://cse.iitkgp.ac.in/~sandipc,csrankings-s.csv
Sandip Das 0001,ISI Kolkata,https://www.isical.ac.in/~sandipdas,csrankings-s.csv
Sandip Roy,Washington State University,http://www.eecs.wsu.edu/~sroy,csrankings-s.csv
Sandip Sen,University of Tulsa,http://sandip.ens.utulsa.edu,csrankings-s.csv
Sandiway Fong,University of Arizona,http://elmo.sbs.arizona.edu/sandiway,csrankings-s.csv
Sandra Carberry,University of Delaware,https://www.eecis.udel.edu/~carberry,csrankings-s.csv
Sandra Céspedes,Concordia University,http://explore.concordia.ca/sandra-cespedes,csrankings-s.csv
Sandra Geisler,RWTH Aachen University,https://dbis.rwth-aachen.de/dbis/index.php/user/sgeisler,csrankings-s.csv
Sandra Hirche,TU Munich,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/pl/ui/$ctx/visitenkarte.show_vcard?$ctx=design=ca2;header=max;lang=de&pPersonenGruppe=3&pPersonenId=F8E4B4CD2678ABC1,csrankings-s.csv
Sandra Julieta Rueda,Universidad de los Andes,http://profesores.virtual.uniandes.edu.co/sarueda,csrankings-s.csv
Sandra Kübler,Indiana University,https://cl.indiana.edu/~skuebler,csrankings-s.csv
Sandra L. Mitchell,Clemson University,https://people.cs.clemson.edu/~shedet/Sandee_Hedetniemi/Blank.html,csrankings-s.csv
Sandra M. Aluísio,USP-ICMC,http://icmc.usp.br/pessoas?id=109687,csrankings-s.csv
Sandra Maria Aluísio,USP-ICMC,http://icmc.usp.br/pessoas?id=109687,csrankings-s.csv
Sandra Mitchell Hedetniemi,Clemson University,https://people.cs.clemson.edu/~shedet/Sandee_Hedetniemi/Blank.html,csrankings-s.csv
Sandra Rueda,Universidad de los Andes,http://profesores.virtual.uniandes.edu.co/sarueda,csrankings-s.csv
Sandra Scott-Hayward,Queen's University Belfast,https://www.qub.ac.uk/schools/eeecs/Connect/Staff/BusinessCard/?name=s.scott-hayward,csrankings-s.csv
Sandra Siby,NYU Abu Dhabi,https://nyuad.nyu.edu/en/academics/divisions/engineering/faculty/sandra-siby.html,csrankings-s.csv
Sandra Siegert,IST Austria,https://ist.ac.at/research/research-groups/siegert-group,csrankings-s.csv
Sandra Zilles,University of Regina,http://www.cs.uregina.ca/People/Profiles/SandraZilles.html,csrankings-s.csv
Sandro Etalle,TU Eindhoven,http://www.win.tue.nl/~setalle,csrankings-s.csv
Sandro Fouché,Towson University,https://www.towson.edu/fcsm/departments/computerinfosci/facultystaff/sfouche.html,csrankings-s.csv
Sandro Luigi Fiore,University of Trento,https://webapps.unitn.it/du/en/Persona/PER0228723/Didattica,csrankings-s.csv
Sandro Rigo,UNICAMP,http://www.ic.unicamp.br/~sandro,csrankings-s.csv
Sandro Spina,University of Malta,https://www.um.edu.mt/profile/sandrospina,csrankings-s.csv
Sandy Garner,University of Otago,http://www.cs.otago.ac.nz/staff/Sandy_Garner,csrankings-s.csv
Sandy Gould,University of Birmingham,https://www.birmingham.ac.uk/staff/profiles/computer-science/gould-sandy.aspx,csrankings-s.csv
Sandy Irani,Univ. of California - Irvine,https://www.ics.uci.edu/~irani,csrankings-s.csv
Sandy J. J. Gould,University of Birmingham,https://www.birmingham.ac.uk/staff/profiles/computer-science/gould-sandy.aspx,csrankings-s.csv
Sanem Kabadayi,Istanbul Technical University,http://web.itu.edu.tr/kabadayi,csrankings-s.csv
Sanem Sariel,Istanbul Technical University,http://web.itu.edu.tr/sariel,csrankings-s.csv
Sanem Sariel Talay,Istanbul Technical University,http://web.itu.edu.tr/sariel,csrankings-s.csv
Sang Ho Yoon,KAIST,https://hcitech.org,csrankings-s.csv
Sang Kil Cha,KAIST,http://softsec.kaist.ac.kr/~sangkilc,csrankings-s.csv
Sang Lyul Min,Seoul National University,http://archi.snu.ac.kr/symin,csrankings-s.csv
Sang Won Lee 0001,Sungkyunkwan University,http://prof.icc.skku.ac.kr/~swlee,csrankings-s.csv
Sang Won Lee 0002,Virginia Tech,http://people.cs.vt.edu/sangwonlee,csrankings-s.csv
Sang Woo Jun,Univ. of California - Irvine,https://www.ics.uci.edu/~swjun,csrankings-s.csv
Sang-Goo Lee,Seoul National University,http://ids.snu.ac.kr/site/members/M_Sang-goo_Lee.html,csrankings-s.csv
Sang-Hyun Park 0003,Yonsei University,http://delab.yonsei.ac.kr/sanghyun,csrankings-s.csv
Sang-Won Lee 0001,Sungkyunkwan University,http://prof.icc.skku.ac.kr/~swlee,csrankings-s.csv
Sang-Wook Kim,Hanyang University,http://www.agape.hanyang.ac.kr/members/prof,csrankings-s.csv
Sang-Yoon Chang,UCCS,https://academics.uccs.edu/~schang2,csrankings-s.csv
Sang-goo Lee,Seoul National University,http://ids.snu.ac.kr/site/members/M_Sang-goo_Lee.html,csrankings-s.csv
Sang-hyo Park,Kyungpook National University,http://sites.google.com/view/knuvi,csrankings-s.csv
SangKeun Lee 0001,Korea University,http://dilab.korea.ac.kr/?page_id=658,csrankings-s.csv
Sangeetha Abdu Jyothi,Univ. of California - Irvine,https://www.ics.uci.edu/~sabdujyo,csrankings-s.csv
Sangeun Oh,Korea University,https://mes.korea.ac.kr,csrankings-s.csv
Sanghack Lee,Seoul National University,https://www.sanghacklee.me,csrankings-s.csv
Sanghamitra Bandyopadhyay,ISI Kolkata,https://www.isical.ac.in/~sanghami,csrankings-s.csv
Sanghamitra Dutta,University of Maryland - College Park,https://www.cs.umd.edu/people/sanghamd,csrankings-s.csv
Sangharatna Godboley,National Institute of Technology Warangal,https://wsdc.nitw.ac.in/facultynew/facultyprofile/id/17074,csrankings-s.csv
Sanghyun Hong 0001,Oregon State University,https://sanghyun-hong.github.io,csrankings-s.csv
Sanghyun Park 0003,Yonsei University,http://delab.yonsei.ac.kr/sanghyun,csrankings-s.csv
Sangjin Hong,Stony Brook University,http://www.stonybrook.edu/commcms/electrical/people/Hong_Sangjin.html,csrankings-s.csv
Sangjin Lee 0002,Korea University,https://dfrc.korea.ac.kr,csrankings-s.csv
Sangkyun Lee 0002,Korea University,https://air.korea.ac.kr,csrankings-s.csv
Sanglu Lu,Nanjing University,https://cs.nju.edu.cn/58/1e/c2639a153630/page.htm,csrankings-s.csv
Sangmi Lee Pallickara,Colorado State University,http://www.cs.colostate.edu/~sangmi,csrankings-s.csv
Sangmi Pallickara,Colorado State University,http://www.cs.colostate.edu/~sangmi,csrankings-s.csv
Sangtae Ha,University of Colorado Boulder,http://ngn.cs.colorado.edu/~sangtaeha,csrankings-s.csv
Sanguthevar Rajasekaran,University of Connecticut,http://www.engr.uconn.edu/~rajasek,csrankings-s.csv
Sangwook Kim,Kyungpook National University,http://media.knu.ac.kr,csrankings-s.csv
Sanidhya Kashyap,EPFL,https://sanidhya.github.io,csrankings-s.csv
Sanjam Garg,Univ. of California - Berkeley,http://www.cs.berkeley.edu/~sanjamg,csrankings-s.csv
Sanjay Bhattacherjee,Ecole Normale Superieure de Lyon,http://perso.ens-lyon.fr/sanjay.bhattacherjee,csrankings-s.csv
Sanjay G. Rao,Purdue University,https://engineering.purdue.edu/~sanjay,csrankings-s.csv
Sanjay Jain 0001,National University of Singapore,https://www.comp.nus.edu.sg/~sanjay,csrankings-s.csv
Sanjay Jha,UNSW,http://www.cse.unsw.edu.au/~sjha,csrankings-s.csv
Sanjay Jha 0001,UNSW,http://www.cse.unsw.edu.au/~sjha,csrankings-s.csv
Sanjay K. Bose,Plaksha University,https://user.plaksha.edu.in/sanjay-bose,csrankings-s.csv
Sanjay K. Jha,UNSW,http://www.cse.unsw.edu.au/~sjha,csrankings-s.csv
Sanjay K. Sahay,BITS Pilani-Goa,https://www.bits-pilani.ac.in/goa/ssahay/profile,csrankings-s.csv
Sanjay Krishnan,University of Chicago,http://sanjayk.io,csrankings-s.csv
Sanjay Kumar Bose,Plaksha University,https://user.plaksha.edu.in/sanjay-bose,csrankings-s.csv
Sanjay Kumar Jha,UNSW,http://www.cse.unsw.edu.au/~sjha,csrankings-s.csv
Sanjay Kumar Madria,Missouri University of Technology,http://web.mst.edu/~cswebdb,csrankings-s.csv
Sanjay Kumar Sahay,BITS Pilani-Goa,https://www.bits-pilani.ac.in/goa/ssahay/profile,csrankings-s.csv
Sanjay Kumar Singh,IIT (BHU) Varanasi,http://www.iitbhu.ac.in/cse/index.php/people/faculty/25.html,csrankings-s.csv
Sanjay Madria,Missouri University of Technology,http://web.mst.edu/~cswebdb,csrankings-s.csv
Sanjay Mathrani,Massey University,http://www.massey.ac.nz/massey/expertise/profile.cfm?stref=534040,csrankings-s.csv
Sanjay Modgil,King's College London,https://www.kcl.ac.uk/people/sanjay-modgil,csrankings-s.csv
Sanjay Purushotham,Univ. of Maryland - Baltimore County,https://sanjayp.is.umbc.edu,csrankings-s.csv
Sanjay Rajopadhye,Colorado State University,http://www.cs.colostate.edu/~svr,csrankings-s.csv
Sanjay Ranka,University of Florida,https://www.cise.ufl.edu/people/faculty/ranka,csrankings-s.csv
Sanjay Rawat 0001,University of Bristol,http://www.bristol.ac.uk/engineering/people/sanjay-rawat/index.html,csrankings-s.csv
Sanjay Srivastava,DAIICT,http://intranet.daiict.ac.in/~sanjay_srivastava,csrankings-s.csv
Sanjay V. Rajopadhye,Colorado State University,http://www.cs.colostate.edu/~svr,csrankings-s.csv
Sanjaya Kumar Panda,National Institute of Technology Warangal,https://wsdc.nitw.ac.in/facultynew/facultyprofile/id/17027,csrankings-s.csv
Sanjeev Arora,Princeton University,https://www.cs.princeton.edu/~arora,csrankings-s.csv
Sanjeev Baskiyar,Auburn University,http://www.eng.auburn.edu/~baskiyar,csrankings-s.csv
Sanjeev Bedi,University of Waterloo,https://uwaterloo.ca/mechanical-mechatronics-engineering/profile/sbedi,csrankings-s.csv
Sanjeev Gupta,DAIICT,http://www.daiict.ac.in/daiict/people/faculty.html,csrankings-s.csv
Sanjeev Khanna,University of Pennsylvania,http://www.cis.upenn.edu/~sanjeev,csrankings-s.csv
Sanjeev Khudanpur,Johns Hopkins University,https://www.clsp.jhu.edu/faculty/sanjeev-khudanpur,csrankings-s.csv
Sanjeev Saxena,IIT Kanpur,http://www.iitk.ac.in/new/dr-sanjeev-saxena,csrankings-s.csv
Sanjeev Setia,George Mason University,https://cs.gmu.edu/~setia,csrankings-s.csv
Sanjiang Li,University of Technology Sydney,https://www.uts.edu.au/staff/sanjiang.li,csrankings-s.csv
Sanjib Sur 0001,University of South Carolina,https://cse.sc.edu/~sur,csrankings-s.csv
Sanjiban Choudhury,Cornell University,https://www.sanjibanchoudhury.com,csrankings-s.csv
Sanjit A. Seshia,Univ. of California - Berkeley,https://people.eecs.berkeley.edu/~sseshia,csrankings-s.csv
Sanjit Chatterjee,IISc Bangalore,http://www.csa.iisc.ac.in/~sanjit,csrankings-s.csv
Sanjit Seshia,Univ. of California - Berkeley,https://people.eecs.berkeley.edu/~sseshia,csrankings-s.csv
Sanjiv Kapoor,Illinois Institute of Technology,https://science.iit.edu/people/faculty/sanjiv-kapoor,csrankings-s.csv
Sanjiva Prasad,IIT Delhi,http://www.cse.iitd.ernet.in/~sanjiva,csrankings-s.csv
Sanjoy Dasgupta,Univ. of California - San Diego,http://cseweb.ucsd.edu/~dasgupta,csrankings-s.csv
Sanjoy K. Baruah,Washington University in St. Louis,https://sites.wustl.edu/baruah,csrankings-s.csv
Sanjoy Kumar Saha 0001,Jadavpur University,http://jaduniv.edu.in/profile.php?uid=667,csrankings-s.csv
Sanjukta Bhowmick,University of North Texas,https://computerscience.engineering.unt.edu/people/faculty/sanjukta-bhowmick,csrankings-s.csv
Sanjukta Krishnagopal,Univ. of California - Santa Barbara,https://cs.ucsb.edu/people/faculty/sanjukta-krishnagopal,csrankings-s.csv
Sankha Narayan Guria,University of Kansas,https://sankhs.com,csrankings-s.csv
Sanli Li,Tsinghua University,http://www.tsinghua.edu.cn/publish/newthuen/newthuen_cnt/faculties/faculties-3-18.html,csrankings-s.csv
Sanmay Das,Virginia Tech,https://cs.gmu.edu/~sanmay,csrankings-s.csv
Sanmi Koyejo,Stanford University,https://cs.stanford.edu/~sanmi,csrankings-s.csv
Sanne Abeln,VU Amsterdam,http://www.few.vu.nl/~abeln,csrankings-s.csv
Sanorita Dey,Univ. of Maryland - Baltimore County,https://redirect.cs.umbc.edu/~sanorita,csrankings-s.csv
Sansiri Tanachutiwat,KMUTNB,https://tggs.kmutnb.ac.th/dr-sansiri-tanachutiwa,csrankings-s.csv
Santanu Chaudhury,IIT Jodhpur,https://web.iitd.ac.in/~santanuc,csrankings-s.csv
Santanu Kumar Dash 0001,Royal Holloway University of London,https://pure.royalholloway.ac.uk/en/persons/santanu-dash,csrankings-s.csv
Santi Ontañón,Drexel University,http://drexel.edu/cci/contact/Faculty/Ontanon-Santiago,csrankings-s.csv
Santi Ontañón Villar,Drexel University,http://drexel.edu/cci/contact/Faculty/Ontanon-Santiago,csrankings-s.csv
Santiago Ceria,University of Buenos Aires,https://twitter.com/santiagoceria?lang=en,csrankings-s.csv
Santiago Chumbe,Heriot-Watt University,https://researchportal.hw.ac.uk/en/persons/santiago-segundo-chumbe,csrankings-s.csv
Santiago Figueira,University of Buenos Aires,http://www.glyc.dc.uba.ar/santiago,csrankings-s.csv
Santiago Franco Aixela,Royal Holloway University of London,https://pure.royalholloway.ac.uk/en/persons/santiago-franco-aixela,csrankings-s.csv
Santiago Ontañón,Drexel University,http://drexel.edu/cci/contact/Faculty/Ontanon-Santiago,csrankings-s.csv
Santiago Rodríguez Yánez,University of A Coruña,https://pdi.udc.es/es/File/Pdi/SB2AF,csrankings-s.csv
Santiago Segarra,Rice University,https://segarra.rice.edu,csrankings-s.csv
Santiago V. Ravelo,UFRGS,https://www.inf.ufrgs.br/site/docente/santiago-valdes-ravelo,csrankings-s.csv
Santo Fortunato,Indiana University,https://www.santofortunato.net,csrankings-s.csv
Santonu Sarkar,BITS Pilani-Goa,https://www.bits-pilani.ac.in/goa/santonus/profile,csrankings-s.csv
Santosh Biswas,IIT Bhilai,https://www.iitbhilai.ac.in/index.php?pid=santosh,csrankings-s.csv
Santosh Kumar 0001,University of Memphis,https://www.memphis.edu/cs/people/faculty_pages/santosh-kumar.php,csrankings-s.csv
Santosh Nagarakatte,Rutgers University,https://www.cs.rutgers.edu/~santosh.nagarakatte,csrankings-s.csv
Santosh Pande,Georgia Institute of Technology,http://www.cc.gatech.edu/fac/Santosh.Pande,csrankings-s.csv
